Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name	Associated Transcript Name
ENSMUSG00000022529	ENSMUST00000159469	Zfp263	Zfp263-007
ENSMUSG00000022556	ENSMUST00000072838	Hsf1	Hsf1-201
ENSMUSG00000022601	ENSMUST00000050248	Zbtb11	Zbtb11-001
ENSMUSG00000022601	ENSMUST00000183440	Zbtb11	Zbtb11-003
ENSMUSG00000022601	ENSMUST00000184618	Zbtb11	Zbtb11-004
ENSMUSG00000022634	ENSMUST00000080299	Yaf2	Yaf2-001
ENSMUSG00000022634	ENSMUST00000133736	Yaf2	Yaf2-002
ENSMUSG00000022641	ENSMUST00000138166	Bbx	Bbx-001
ENSMUSG00000022641	ENSMUST00000089404	Bbx	Bbx-002
ENSMUSG00000022641	ENSMUST00000066037	Bbx	Bbx-003
ENSMUSG00000022641	ENSMUST00000089399	Bbx	Bbx-004
ENSMUSG00000022641	ENSMUST00000114477	Bbx	Bbx-005
ENSMUSG00000022641	ENSMUST00000114488	Bbx	Bbx-006
ENSMUSG00000022641	ENSMUST00000130210	Bbx	Bbx-007
ENSMUSG00000022641	ENSMUST00000142818	Bbx	Bbx-008
ENSMUSG00000022641	ENSMUST00000131695	Bbx	Bbx-009
ENSMUSG00000022672	ENSMUST00000182134	Prkdc	Prkdc-002
ENSMUSG00000022672	ENSMUST00000023352	Prkdc	Prkdc-001
ENSMUSG00000022676	ENSMUST00000023356	Snai2	Snai2-201
ENSMUSG00000022682	ENSMUST00000023363	Rrn3	Rrn3-201
ENSMUSG00000022702	ENSMUST00000120532	Hira	Hira-002
ENSMUSG00000022702	ENSMUST00000004222	Hira	Hira-001
ENSMUSG00000022702	ENSMUST00000144609	Hira	Hira-005
ENSMUSG00000022702	ENSMUST00000153397	Hira	Hira-003
ENSMUSG00000022702	ENSMUST00000128321	Hira	Hira-004
ENSMUSG00000022702	ENSMUST00000140748	Hira	Hira-009
ENSMUSG00000022702	ENSMUST00000131444	Hira	Hira-006
ENSMUSG00000022702	ENSMUST00000150799	Hira	Hira-008
ENSMUSG00000022708	ENSMUST00000126354	Zbtb20	Zbtb20-003
ENSMUSG00000022708	ENSMUST00000131689	Zbtb20	Zbtb20-006
ENSMUSG00000022708	ENSMUST00000132881	Zbtb20	Zbtb20-007
ENSMUSG00000022708	ENSMUST00000151244	Zbtb20	Zbtb20-008
ENSMUSG00000022708	ENSMUST00000151290	Zbtb20	Zbtb20-010
ENSMUSG00000022708	ENSMUST00000114694	Zbtb20	Zbtb20-001
ENSMUSG00000022708	ENSMUST00000146708	Zbtb20	Zbtb20-013
ENSMUSG00000022708	ENSMUST00000134537	Zbtb20	Zbtb20-004
ENSMUSG00000022708	ENSMUST00000114691	Zbtb20	Zbtb20-005
ENSMUSG00000022708	ENSMUST00000141941	Zbtb20	Zbtb20-014
ENSMUSG00000022708	ENSMUST00000139491	Zbtb20	Zbtb20-002
ENSMUSG00000022708	ENSMUST00000156367	Zbtb20	Zbtb20-015
ENSMUSG00000022708	ENSMUST00000148775	Zbtb20	Zbtb20-016
ENSMUSG00000022708	ENSMUST00000126100	Zbtb20	Zbtb20-017
ENSMUSG00000022708	ENSMUST00000123047	Zbtb20	Zbtb20-019
ENSMUSG00000022708	ENSMUST00000156981	Zbtb20	Zbtb20-018
ENSMUSG00000022708	ENSMUST00000122875	Zbtb20	Zbtb20-020
ENSMUSG00000022708	ENSMUST00000162745	Zbtb20	Zbtb20-021
ENSMUSG00000022708	ENSMUST00000114690	Zbtb20	Zbtb20-011
ENSMUSG00000022708	ENSMUST00000114695	Zbtb20	Zbtb20-012
ENSMUSG00000022708	ENSMUST00000079441	Zbtb20	Zbtb20-201
ENSMUSG00000022738	ENSMUST00000012279	Gsc2	Gsc2-001
ENSMUSG00000022760	ENSMUST00000100125	Thap7	Thap7-001
ENSMUSG00000022760	ENSMUST00000129297	Thap7	Thap7-002
ENSMUSG00000022760	ENSMUST00000142666	Thap7	Thap7-003
ENSMUSG00000022760	ENSMUST00000127856	Thap7	Thap7-004
ENSMUSG00000022760	ENSMUST00000143805	Thap7	Thap7-005
ENSMUSG00000022760	ENSMUST00000136851	Thap7	Thap7-006
ENSMUSG00000022760	ENSMUST00000139088	Thap7	Thap7-007
ENSMUSG00000022809	ENSMUST00000023504	Nr1i2	Nr1i2-001
ENSMUSG00000022811	ENSMUST00000165418	Zfp148	Zfp148-202
ENSMUSG00000022811	ENSMUST00000089677	Zfp148	Zfp148-201
ENSMUSG00000022895	ENSMUST00000023612	Ets2	Ets2-001
ENSMUSG00000022895	ENSMUST00000145509	Ets2	Ets2-003
ENSMUSG00000022895	ENSMUST00000143554	Ets2	Ets2-004
ENSMUSG00000022895	ENSMUST00000155226	Ets2	Ets2-002
ENSMUSG00000022895	ENSMUST00000140544	Ets2	Ets2-005
ENSMUSG00000022914	ENSMUST00000023631	Brwd1	Brwd1-002
ENSMUSG00000022914	ENSMUST00000113829	Brwd1	Brwd1-001
ENSMUSG00000022914	ENSMUST00000153398	Brwd1	Brwd1-009
ENSMUSG00000022914	ENSMUST00000131322	Brwd1	Brwd1-016
ENSMUSG00000022914	ENSMUST00000156622	Brwd1	Brwd1-008
ENSMUSG00000022914	ENSMUST00000157037	Brwd1	Brwd1-006
ENSMUSG00000022914	ENSMUST00000127777	Brwd1	Brwd1-012
ENSMUSG00000022914	ENSMUST00000152197	Brwd1	Brwd1-015
ENSMUSG00000022914	ENSMUST00000147655	Brwd1	Brwd1-005
ENSMUSG00000022914	ENSMUST00000130823	Brwd1	Brwd1-010
ENSMUSG00000022914	ENSMUST00000148432	Brwd1	Brwd1-004
ENSMUSG00000022914	ENSMUST00000124370	Brwd1	Brwd1-014
ENSMUSG00000022914	ENSMUST00000139566	Brwd1	Brwd1-013
ENSMUSG00000022914	ENSMUST00000126629	Brwd1	Brwd1-011
ENSMUSG00000022914	ENSMUST00000113827	Brwd1	Brwd1-003
ENSMUSG00000022914	ENSMUST00000099502	Brwd1	Brwd1-201
ENSMUSG00000022945	ENSMUST00000023666	Chaf1b	Chaf1b-001
ENSMUSG00000022945	ENSMUST00000124313	Chaf1b	Chaf1b-002
ENSMUSG00000022945	ENSMUST00000117099	Chaf1b	Chaf1b-003
ENSMUSG00000022945	ENSMUST00000142316	Chaf1b	Chaf1b-004
ENSMUSG00000022945	ENSMUST00000120586	Chaf1b	Chaf1b-005
ENSMUSG00000022945	ENSMUST00000143006	Chaf1b	Chaf1b-006
ENSMUSG00000022945	ENSMUST00000128316	Chaf1b	Chaf1b-007
ENSMUSG00000022945	ENSMUST00000152980	Chaf1b	Chaf1b-008
ENSMUSG00000022952	ENSMUST00000023673	Runx1	Runx1-001
ENSMUSG00000022952	ENSMUST00000113956	Runx1	Runx1-003
ENSMUSG00000022952	ENSMUST00000168195	Runx1	Runx1-004
ENSMUSG00000022952	ENSMUST00000187242	Runx1	Runx1-007
ENSMUSG00000022952	ENSMUST00000189126	Runx1	Runx1-005
ENSMUSG00000022952	ENSMUST00000186296	Runx1	Runx1-002
ENSMUSG00000022952	ENSMUST00000189679	Runx1	Runx1-006
ENSMUSG00000022987	ENSMUST00000023722	Zfp641	Zfp641-201
ENSMUSG00000022987	ENSMUST00000169721	Zfp641	Zfp641-202
ENSMUSG00000023018	ENSMUST00000023759	Smarcd1	Smarcd1-201
ENSMUSG00000023021	ENSMUST00000109035	Cers5	Cers5-002
ENSMUSG00000023021	ENSMUST00000176248	Cers5	Cers5-007
ENSMUSG00000023021	ENSMUST00000023762	Cers5	Cers5-001
ENSMUSG00000023021	ENSMUST00000176970	Cers5	Cers5-006
ENSMUSG00000023021	ENSMUST00000175876	Cers5	Cers5-003
ENSMUSG00000023021	ENSMUST00000176627	Cers5	Cers5-004
ENSMUSG00000023027	ENSMUST00000023769	Atf1	Atf1-001
ENSMUSG00000023027	ENSMUST00000163855	Atf1	Atf1-006
ENSMUSG00000023027	ENSMUST00000171869	Atf1	Atf1-008
ENSMUSG00000023027	ENSMUST00000165804	Atf1	Atf1-004
ENSMUSG00000023027	ENSMUST00000166809	Atf1	Atf1-007
ENSMUSG00000023027	ENSMUST00000172154	Atf1	Atf1-005
ENSMUSG00000023027	ENSMUST00000169408	Atf1	Atf1-002
ENSMUSG00000023027	ENSMUST00000168103	Atf1	Atf1-003
ENSMUSG00000023027	ENSMUST00000166435	Atf1	Atf1-009
ENSMUSG00000023034	ENSMUST00000023779	Nr4a1	Nr4a1-201
ENSMUSG00000023055	ENSMUST00000023818	Calcoco1	Calcoco1-001
ENSMUSG00000023055	ENSMUST00000168112	Calcoco1	Calcoco1-003
ENSMUSG00000023055	ENSMUST00000171838	Calcoco1	Calcoco1-002
ENSMUSG00000023055	ENSMUST00000166943	Calcoco1	Calcoco1-004
ENSMUSG00000023079	ENSMUST00000111244	Gtf2ird1	Gtf2ird1-009
ENSMUSG00000023079	ENSMUST00000171794	Gtf2ird1	Gtf2ird1-001
ENSMUSG00000023079	ENSMUST00000073161	Gtf2ird1	Gtf2ird1-013
ENSMUSG00000023079	ENSMUST00000202104	Gtf2ird1	Gtf2ird1-029
ENSMUSG00000023079	ENSMUST00000202280	Gtf2ird1	Gtf2ird1-010
ENSMUSG00000023079	ENSMUST00000200944	Gtf2ird1	Gtf2ird1-011
ENSMUSG00000023079	ENSMUST00000100654	Gtf2ird1	Gtf2ird1-007
ENSMUSG00000023079	ENSMUST00000111245	Gtf2ird1	Gtf2ird1-004
ENSMUSG00000023079	ENSMUST00000202829	Gtf2ird1	Gtf2ird1-014
ENSMUSG00000023079	ENSMUST00000074114	Gtf2ird1	Gtf2ird1-012
ENSMUSG00000023079	ENSMUST00000202554	Gtf2ird1	Gtf2ird1-005
ENSMUSG00000023079	ENSMUST00000100652	Gtf2ird1	Gtf2ird1-002
ENSMUSG00000023079	ENSMUST00000100650	Gtf2ird1	Gtf2ird1-006
ENSMUSG00000023079	ENSMUST00000201608	Gtf2ird1	Gtf2ird1-030
ENSMUSG00000023079	ENSMUST00000202321	Gtf2ird1	Gtf2ird1-026
ENSMUSG00000023079	ENSMUST00000202268	Gtf2ird1	Gtf2ird1-028
ENSMUSG00000023079	ENSMUST00000202165	Gtf2ird1	Gtf2ird1-025
ENSMUSG00000023079	ENSMUST00000201495	Gtf2ird1	Gtf2ird1-024
ENSMUSG00000023079	ENSMUST00000202335	Gtf2ird1	Gtf2ird1-008
ENSMUSG00000023079	ENSMUST00000201441	Gtf2ird1	Gtf2ird1-021
ENSMUSG00000023079	ENSMUST00000200798	Gtf2ird1	Gtf2ird1-019
ENSMUSG00000023079	ENSMUST00000200817	Gtf2ird1	Gtf2ird1-027
ENSMUSG00000023079	ENSMUST00000201526	Gtf2ird1	Gtf2ird1-020
ENSMUSG00000023079	ENSMUST00000201447	Gtf2ird1	Gtf2ird1-022
ENSMUSG00000023079	ENSMUST00000202334	Gtf2ird1	Gtf2ird1-023
ENSMUSG00000023079	ENSMUST00000202202	Gtf2ird1	Gtf2ird1-018
ENSMUSG00000023079	ENSMUST00000201704	Gtf2ird1	Gtf2ird1-017
ENSMUSG00000023079	ENSMUST00000202414	Gtf2ird1	Gtf2ird1-003
ENSMUSG00000023079	ENSMUST00000202763	Gtf2ird1	Gtf2ird1-015
ENSMUSG00000023079	ENSMUST00000201647	Gtf2ird1	Gtf2ird1-016
ENSMUSG00000023079	ENSMUST00000167084	Gtf2ird1	Gtf2ird1-201
ENSMUSG00000023092	ENSMUST00000023854	Fhl1	Fhl1-001
ENSMUSG00000023092	ENSMUST00000114769	Fhl1	Fhl1-002
ENSMUSG00000023092	ENSMUST00000116596	Fhl1	Fhl1-003
ENSMUSG00000023092	ENSMUST00000114773	Fhl1	Fhl1-006
ENSMUSG00000023092	ENSMUST00000114772	Fhl1	Fhl1-004
ENSMUSG00000023092	ENSMUST00000114768	Fhl1	Fhl1-005
ENSMUSG00000023092	ENSMUST00000155882	Fhl1	Fhl1-007
ENSMUSG00000023092	ENSMUST00000144600	Fhl1	Fhl1-008
ENSMUSG00000023092	ENSMUST00000151033	Fhl1	Fhl1-009
ENSMUSG00000023092	ENSMUST00000153401	Fhl1	Fhl1-010
ENSMUSG00000023170	ENSMUST00000072581	Gps2	Gps2-004
ENSMUSG00000023170	ENSMUST00000057884	Gps2	Gps2-001
ENSMUSG00000023170	ENSMUST00000124596	Gps2	Gps2-002
ENSMUSG00000023170	ENSMUST00000134581	Gps2	Gps2-003
ENSMUSG00000023170	ENSMUST00000116358	Gps2	Gps2-201
ENSMUSG00000023284	ENSMUST00000112528	Zfp605	Zfp605-001
ENSMUSG00000023284	ENSMUST00000144089	Zfp605	Zfp605-002
ENSMUSG00000023284	ENSMUST00000147631	Zfp605	Zfp605-003
ENSMUSG00000023284	ENSMUST00000086686	Zfp605	Zfp605-201
ENSMUSG00000023333	ENSMUST00000024104	Gcm1	Gcm1-201
ENSMUSG00000023348	ENSMUST00000024119	Trip6	Trip6-001
ENSMUSG00000023348	ENSMUST00000199121	Trip6	Trip6-003
ENSMUSG00000023348	ENSMUST00000197816	Trip6	Trip6-004
ENSMUSG00000023348	ENSMUST00000199564	Trip6	Trip6-002
ENSMUSG00000023391	ENSMUST00000024159	Dlx2	Dlx2-001
ENSMUSG00000023391	ENSMUST00000134249	Dlx2	Dlx2-002
ENSMUSG00000023411	ENSMUST00000172271	Nfatc4	Nfatc4-202
ENSMUSG00000023411	ENSMUST00000024179	Nfatc4	Nfatc4-201
ENSMUSG00000023443	ENSMUST00000113066	Esx1	Esx1-001
ENSMUSG00000023443	ENSMUST00000074698	Esx1	Esx1-002
ENSMUSG00000023443	ENSMUST00000155283	Esx1	Esx1-003
ENSMUSG00000023467	ENSMUST00000211413	Tulp2	Tulp2-011
ENSMUSG00000023467	ENSMUST00000210813	Tulp2	Tulp2-005
ENSMUSG00000023467	ENSMUST00000107759	Tulp2	Tulp2-006
ENSMUSG00000023467	ENSMUST00000107758	Tulp2	Tulp2-007
ENSMUSG00000023467	ENSMUST00000107762	Tulp2	Tulp2-001
ENSMUSG00000023467	ENSMUST00000024233	Tulp2	Tulp2-002
ENSMUSG00000023467	ENSMUST00000210532	Tulp2	Tulp2-008
ENSMUSG00000023467	ENSMUST00000085331	Tulp2	Tulp2-003
ENSMUSG00000023467	ENSMUST00000210299	Tulp2	Tulp2-009
ENSMUSG00000023467	ENSMUST00000210868	Tulp2	Tulp2-004
ENSMUSG00000023467	ENSMUST00000209763	Tulp2	Tulp2-010
ENSMUSG00000023781	ENSMUST00000024543	Hes7	Hes7-001
ENSMUSG00000023852	ENSMUST00000024627	Chd1	Chd1-001
ENSMUSG00000023852	ENSMUST00000173311	Chd1	Chd1-003
ENSMUSG00000023852	ENSMUST00000173159	Chd1	Chd1-004
ENSMUSG00000023852	ENSMUST00000174461	Chd1	Chd1-002
ENSMUSG00000023852	ENSMUST00000173040	Chd1	Chd1-006
ENSMUSG00000023852	ENSMUST00000024620	Chd1	Chd1-201
ENSMUSG00000023882	ENSMUST00000165230	Zfp54	Zfp54-002
ENSMUSG00000023882	ENSMUST00000007884	Zfp54	Zfp54-001
ENSMUSG00000023882	ENSMUST00000167749	Zfp54	Zfp54-003
ENSMUSG00000023892	ENSMUST00000039577	Zfp51	Zfp51-201
ENSMUSG00000023902	ENSMUST00000095595	Zscan10	Zscan10-001
ENSMUSG00000023902	ENSMUST00000115509	Zscan10	Zscan10-003
ENSMUSG00000023902	ENSMUST00000120967	Zscan10	Zscan10-002
ENSMUSG00000023902	ENSMUST00000148062	Zscan10	Zscan10-005
ENSMUSG00000023902	ENSMUST00000129227	Zscan10	Zscan10-008
ENSMUSG00000023902	ENSMUST00000123866	Zscan10	Zscan10-004
ENSMUSG00000023902	ENSMUST00000125912	Zscan10	Zscan10-012
ENSMUSG00000023902	ENSMUST00000117606	Zscan10	Zscan10-007
ENSMUSG00000023902	ENSMUST00000122285	Zscan10	Zscan10-010
ENSMUSG00000023902	ENSMUST00000118369	Zscan10	Zscan10-006
ENSMUSG00000023902	ENSMUST00000138487	Zscan10	Zscan10-009
ENSMUSG00000023902	ENSMUST00000133749	Zscan10	Zscan10-011
ENSMUSG00000023927	ENSMUST00000144331	Satb1	Satb1-001
ENSMUSG00000023927	ENSMUST00000133574	Satb1	Satb1-005
ENSMUSG00000023927	ENSMUST00000176669	Satb1	Satb1-012
ENSMUSG00000023927	ENSMUST00000129667	Satb1	Satb1-003
ENSMUSG00000023927	ENSMUST00000152830	Satb1	Satb1-002
ENSMUSG00000023927	ENSMUST00000140979	Satb1	Satb1-004
ENSMUSG00000023927	ENSMUST00000137697	Satb1	Satb1-009
ENSMUSG00000023927	ENSMUST00000140727	Satb1	Satb1-013
ENSMUSG00000023927	ENSMUST00000129205	Satb1	Satb1-011
ENSMUSG00000023927	ENSMUST00000124222	Satb1	Satb1-008
ENSMUSG00000023927	ENSMUST00000146414	Satb1	Satb1-006
ENSMUSG00000023927	ENSMUST00000148559	Satb1	Satb1-010
ENSMUSG00000023927	ENSMUST00000156051	Satb1	Satb1-007
ENSMUSG00000023927	ENSMUST00000169480	Satb1	Satb1-201
ENSMUSG00000023932	ENSMUST00000024727	Cdc5l	Cdc5l-201
ENSMUSG00000023990	ENSMUST00000086932	Tfeb	Tfeb-002
ENSMUSG00000023990	ENSMUST00000126258	Tfeb	Tfeb-010
ENSMUSG00000023990	ENSMUST00000113288	Tfeb	Tfeb-003
ENSMUSG00000023990	ENSMUST00000113284	Tfeb	Tfeb-011
ENSMUSG00000023990	ENSMUST00000137845	Tfeb	Tfeb-012
ENSMUSG00000023990	ENSMUST00000125177	Tfeb	Tfeb-004
ENSMUSG00000023990	ENSMUST00000130208	Tfeb	Tfeb-005
ENSMUSG00000023990	ENSMUST00000160373	Tfeb	Tfeb-014
ENSMUSG00000023990	ENSMUST00000159641	Tfeb	Tfeb-013
ENSMUSG00000023990	ENSMUST00000141631	Tfeb	Tfeb-006
ENSMUSG00000023990	ENSMUST00000024786	Tfeb	Tfeb-001
ENSMUSG00000023990	ENSMUST00000146782	Tfeb	Tfeb-009
ENSMUSG00000023990	ENSMUST00000124765	Tfeb	Tfeb-008
ENSMUSG00000023990	ENSMUST00000162719	Tfeb	Tfeb-015
ENSMUSG00000023990	ENSMUST00000140715	Tfeb	Tfeb-007
ENSMUSG00000023991	ENSMUST00000153752	Foxp4	Foxp4-004
ENSMUSG00000023991	ENSMUST00000137039	Foxp4	Foxp4-006
ENSMUSG00000023991	ENSMUST00000154108	Foxp4	Foxp4-007
ENSMUSG00000023991	ENSMUST00000136314	Foxp4	Foxp4-005
ENSMUSG00000023991	ENSMUST00000097311	Foxp4	Foxp4-002
ENSMUSG00000023991	ENSMUST00000113262	Foxp4	Foxp4-003
ENSMUSG00000023991	ENSMUST00000113263	Foxp4	Foxp4-008
ENSMUSG00000023991	ENSMUST00000113265	Foxp4	Foxp4-001
ENSMUSG00000023994	ENSMUST00000078800	Nfya	Nfya-010
ENSMUSG00000023994	ENSMUST00000162460	Nfya	Nfya-002
ENSMUSG00000023994	ENSMUST00000046719	Nfya	Nfya-001
ENSMUSG00000023994	ENSMUST00000159063	Nfya	Nfya-006
ENSMUSG00000023994	ENSMUST00000160319	Nfya	Nfya-013
ENSMUSG00000023994	ENSMUST00000159237	Nfya	Nfya-008
ENSMUSG00000023994	ENSMUST00000161256	Nfya	Nfya-007
ENSMUSG00000023994	ENSMUST00000161603	Nfya	Nfya-005
ENSMUSG00000023994	ENSMUST00000161117	Nfya	Nfya-012
ENSMUSG00000023994	ENSMUST00000159535	Nfya	Nfya-011
ENSMUSG00000023994	ENSMUST00000163066	Nfya	Nfya-004
ENSMUSG00000023994	ENSMUST00000160804	Nfya	Nfya-009
ENSMUSG00000023994	ENSMUST00000161686	Nfya	Nfya-003
ENSMUSG00000024002	ENSMUST00000119123	Brd4	Brd4-004
ENSMUSG00000024002	ENSMUST00000121285	Brd4	Brd4-003
ENSMUSG00000024002	ENSMUST00000120276	Brd4	Brd4-005
ENSMUSG00000024002	ENSMUST00000127893	Brd4	Brd4-001
ENSMUSG00000024002	ENSMUST00000125899	Brd4	Brd4-002
ENSMUSG00000024002	ENSMUST00000114475	Brd4	Brd4-202
ENSMUSG00000024002	ENSMUST00000003726	Brd4	Brd4-201
ENSMUSG00000024050	ENSMUST00000170617	Wiz	Wiz-005
ENSMUSG00000024050	ENSMUST00000087703	Wiz	Wiz-001
ENSMUSG00000024050	ENSMUST00000163107	Wiz	Wiz-003
ENSMUSG00000024050	ENSMUST00000169488	Wiz	Wiz-007
ENSMUSG00000024050	ENSMUST00000064694	Wiz	Wiz-013
ENSMUSG00000024050	ENSMUST00000168943	Wiz	Wiz-012
ENSMUSG00000024050	ENSMUST00000169741	Wiz	Wiz-011
ENSMUSG00000024050	ENSMUST00000165912	Wiz	Wiz-010
ENSMUSG00000024050	ENSMUST00000172216	Wiz	Wiz-002
ENSMUSG00000024050	ENSMUST00000169280	Wiz	Wiz-008
ENSMUSG00000024050	ENSMUST00000171728	Wiz	Wiz-004
ENSMUSG00000024050	ENSMUST00000087699	Wiz	Wiz-006
ENSMUSG00000024050	ENSMUST00000170603	Wiz	Wiz-009
ENSMUSG00000024052	ENSMUST00000142842	Lpin2	Lpin2-004
ENSMUSG00000024052	ENSMUST00000156570	Lpin2	Lpin2-002
ENSMUSG00000024052	ENSMUST00000149973	Lpin2	Lpin2-007
ENSMUSG00000024052	ENSMUST00000129635	Lpin2	Lpin2-001
ENSMUSG00000024052	ENSMUST00000135589	Lpin2	Lpin2-003
ENSMUSG00000024052	ENSMUST00000126681	Lpin2	Lpin2-005
ENSMUSG00000024052	ENSMUST00000130750	Lpin2	Lpin2-008
ENSMUSG00000024052	ENSMUST00000140150	Lpin2	Lpin2-009
ENSMUSG00000024052	ENSMUST00000154507	Lpin2	Lpin2-010
ENSMUSG00000024052	ENSMUST00000133156	Lpin2	Lpin2-011
ENSMUSG00000024052	ENSMUST00000053173	Lpin2	Lpin2-014
ENSMUSG00000024052	ENSMUST00000156565	Lpin2	Lpin2-006
ENSMUSG00000024052	ENSMUST00000125665	Lpin2	Lpin2-013
ENSMUSG00000024134	ENSMUST00000163568	Six2	Six2-001
ENSMUSG00000024134	ENSMUST00000024947	Six2	Six2-201
ENSMUSG00000024137	ENSMUST00000056032	E4f1	E4f1-201
ENSMUSG00000024154	ENSMUST00000024970	Gtf2a1l	Gtf2a1l-001
ENSMUSG00000024154	ENSMUST00000161481	Gtf2a1l	Gtf2a1l-002
ENSMUSG00000024176	ENSMUST00000025003	Sox8	Sox8-001
ENSMUSG00000024176	ENSMUST00000174560	Sox8	Sox8-003
ENSMUSG00000024176	ENSMUST00000173447	Sox8	Sox8-002
ENSMUSG00000024193	ENSMUST00000073724	Phf1	Phf1-201
ENSMUSG00000024206	ENSMUST00000002444	Rfx2	Rfx2-201
ENSMUSG00000024206	ENSMUST00000086801	Rfx2	Rfx2-202
ENSMUSG00000024215	ENSMUST00000114870	Spdef	Spdef-001
ENSMUSG00000024215	ENSMUST00000127622	Spdef	Spdef-003
ENSMUSG00000024215	ENSMUST00000138970	Spdef	Spdef-002
ENSMUSG00000024215	ENSMUST00000025054	Spdef	Spdef-201
ENSMUSG00000024215	ENSMUST00000167489	Spdef	Spdef-202
ENSMUSG00000024218	ENSMUST00000114848	Taf11	Taf11-001
ENSMUSG00000024218	ENSMUST00000155667	Taf11	Taf11-002
ENSMUSG00000024218	ENSMUST00000025057	Taf11	Taf11-201
ENSMUSG00000024220	ENSMUST00000145313	Zfp523	Zfp523-002
ENSMUSG00000024220	ENSMUST00000073534	Zfp523	Zfp523-001
ENSMUSG00000024220	ENSMUST00000002318	Zfp523	Zfp523-005
ENSMUSG00000024220	ENSMUST00000161275	Zfp523	Zfp523-009
ENSMUSG00000024220	ENSMUST00000133868	Zfp523	Zfp523-008
ENSMUSG00000024220	ENSMUST00000155030	Zfp523	Zfp523-007
ENSMUSG00000024220	ENSMUST00000129522	Zfp523	Zfp523-004
ENSMUSG00000024220	ENSMUST00000151595	Zfp523	Zfp523-006
ENSMUSG00000024238	ENSMUST00000025081	Zeb1	Zeb1-001
ENSMUSG00000024238	ENSMUST00000160522	Zeb1	Zeb1-002
ENSMUSG00000024238	ENSMUST00000159390	Zeb1	Zeb1-008
ENSMUSG00000024238	ENSMUST00000175925	Zeb1	Zeb1-010
ENSMUSG00000024238	ENSMUST00000161295	Zeb1	Zeb1-007
ENSMUSG00000024238	ENSMUST00000175739	Zeb1	Zeb1-004
ENSMUSG00000024238	ENSMUST00000160910	Zeb1	Zeb1-006
ENSMUSG00000024238	ENSMUST00000177070	Zeb1	Zeb1-011
ENSMUSG00000024238	ENSMUST00000162892	Zeb1	Zeb1-009
ENSMUSG00000024238	ENSMUST00000159477	Zeb1	Zeb1-005
ENSMUSG00000024238	ENSMUST00000177030	Zeb1	Zeb1-003
ENSMUSG00000024240	ENSMUST00000028100	Epc1	Epc1-002
ENSMUSG00000024240	ENSMUST00000115870	Epc1	Epc1-001
ENSMUSG00000024240	ENSMUST00000050542	Epc1	Epc1-003
ENSMUSG00000024240	ENSMUST00000124926	Epc1	Epc1-004
ENSMUSG00000024260	ENSMUST00000025109	Sap130	Sap130-201
ENSMUSG00000024260	ENSMUST00000178164	Sap130	Sap130-202
ENSMUSG00000024271	ENSMUST00000025120	Elp2	Elp2-201
ENSMUSG00000024276	ENSMUST00000060762	Zfp397	Zfp397-201
ENSMUSG00000024298	ENSMUST00000159086	Zfp871	Zfp871-001
ENSMUSG00000024298	ENSMUST00000057501	Zfp871	Zfp871-002
ENSMUSG00000024298	ENSMUST00000168337	Zfp871	Zfp871-003
ENSMUSG00000024317	ENSMUST00000072847	Rnf138	Rnf138-202
ENSMUSG00000024317	ENSMUST00000052396	Rnf138	Rnf138-201
ENSMUSG00000024325	ENSMUST00000025183	Ring1	Ring1-001
ENSMUSG00000024325	ENSMUST00000174054	Ring1	Ring1-002
ENSMUSG00000024325	ENSMUST00000172739	Ring1	Ring1-003
ENSMUSG00000024335	ENSMUST00000114242	Brd2	Brd2-002
ENSMUSG00000024335	ENSMUST00000025193	Brd2	Brd2-001
ENSMUSG00000024335	ENSMUST00000154232	Brd2	Brd2-003
ENSMUSG00000024335	ENSMUST00000095347	Brd2	Brd2-005
ENSMUSG00000024335	ENSMUST00000142570	Brd2	Brd2-008
ENSMUSG00000024335	ENSMUST00000148143	Brd2	Brd2-007
ENSMUSG00000024335	ENSMUST00000173032	Brd2	Brd2-010
ENSMUSG00000024335	ENSMUST00000173204	Brd2	Brd2-009
ENSMUSG00000024335	ENSMUST00000151986	Brd2	Brd2-004
ENSMUSG00000024335	ENSMUST00000155286	Brd2	Brd2-006
ENSMUSG00000024335	ENSMUST00000179722	Brd2	Brd2-014
ENSMUSG00000024335	ENSMUST00000177828	Brd2	Brd2-012
ENSMUSG00000024335	ENSMUST00000179687	Brd2	Brd2-011
ENSMUSG00000024382	ENSMUST00000025241	Ercc3	Ercc3-001
ENSMUSG00000024382	ENSMUST00000142213	Ercc3	Ercc3-002
ENSMUSG00000024382	ENSMUST00000129023	Ercc3	Ercc3-003
ENSMUSG00000024406	ENSMUST00000025271	Pou5f1	Pou5f1-001
ENSMUSG00000024406	ENSMUST00000173934	Pou5f1	Pou5f1-002
ENSMUSG00000024406	ENSMUST00000172651	Pou5f1	Pou5f1-003
ENSMUSG00000024406	ENSMUST00000173805	Pou5f1	Pou5f1-005
ENSMUSG00000024406	ENSMUST00000173256	Pou5f1	Pou5f1-004
ENSMUSG00000024406	ENSMUST00000174782	Pou5f1	Pou5f1-006
ENSMUSG00000024420	ENSMUST00000025288	Zfp521	Zfp521-201
ENSMUSG00000024431	ENSMUST00000115567	Nr3c1	Nr3c1-001
ENSMUSG00000024431	ENSMUST00000025300	Nr3c1	Nr3c1-002
